u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,ref,bridge,junction,tunnel,geometry
5747701316,5747701311,0,606139800,secondary,,,,True,False,6.418409275735499,15,,roundabout,,"LINESTRING (-63.127045 46.269643, -63.127045 46.269624, -63.127038 46.269606, -63.127024 46.269589)"
5747701316,5747701299,0,606139805,tertiary,,,Oak Drive,True,False,29.57113089123034,,,,,"LINESTRING (-63.127045 46.269643, -63.127171 46.269598, -63.127374 46.269507)"
5747701431,312402514,0,28468206,residential,,,Barbour Circle,False,False,322.97659980355024,,,,,"LINESTRING (-63.123446 46.269932, -63.119628 46.271145)"
5747701431,3375393985,0,330569262,residential,,,Rogers Lane,False,False,116.80983734180381,,,,,"LINESTRING (-63.123446 46.269932, -63.122808 46.268979)"
5747701431,3375393985,1,28468206,residential,,,Barbour Circle,False,True,264.6740267082993,,,,,"LINESTRING (-63.123446 46.269932, -63.124251 46.269673, -63.124332 46.269592, -63.124314 46.269495, -63.123862 46.268794, -63.123738 46.268731, -63.123581 46.268735, -63.123125 46.268879, -63.122808 46.268979)"
5747701431,3375393984,0,330569262,residential,,,Rogers Lane,False,True,79.82982118080291,,,,,"LINESTRING (-63.123446 46.269932, -63.123882 46.270584)"
5747740379,2100518484,0,606144803,unclassified,,,Red Fox Court,False,True,129.4204971729037,,,,,"LINESTRING (-63.174513 46.271478, -63.174317 46.2715, -63.17414 46.271562, -63.174031 46.271648, -63.174012 46.271753, -63.174048 46.271856, -63.174118 46.271938, -63.174253 46.27209, -63.174323 46.272187, -63.174442 46.272349)"
5747740379,5747740379,0,606144804,unclassified,,,Red Fox Court,False,False,74.25309565707407,,,,,"LINESTRING (-63.174513 46.271478, -63.17463 46.271537, -63.174762 46.271537, -63.174864 46.271484, -63.174874 46.271424, -63.174823 46.271368, -63.174701 46.271365, -63.174594 46.271403, -63.174513 46.271478)"
5747740379,5747740379,1,606144804,unclassified,,,Red Fox Court,False,True,74.25309565707407,,,,,"LINESTRING (-63.174513 46.271478, -63.174594 46.271403, -63.174701 46.271365, -63.174823 46.271368, -63.174874 46.271424, -63.174864 46.271484, -63.174762 46.271537, -63.17463 46.271537, -63.174513 46.271478)"
5747740390,2100519115,0,"[200064481, 606144805]",residential,2,,Wisteria Avenue,False,True,78.99580212329982,,,,,"LINESTRING (-63.172305 46.27335, -63.172525 46.273692, -63.172725 46.273998)"
5747740390,5747740402,0,606144806,residential,,,Mutch Crescent,False,False,251.58189350189235,,,,,"LINESTRING (-63.172305 46.27335, -63.172077 46.273416, -63.171743 46.273512, -63.171481 46.273588, -63.17142 46.273594, -63.171364 46.2736, -63.171264 46.273575, -63.171226 46.273552, -63.171173 46.273519, -63.171085 46.273386, -63.171015 46.273282, -63.170924 46.273145, -63.170841 46.273021, -63.170683 46.272783, -63.170613 46.272678, -63.170546 46.272578, -63.170476 46.272474, -63.170458 46.272399, -63.17047 46.27238, -63.170504 46.272324, -63.170603 46.272255)"
5747740390,5747740391,0,606144806,residential,,,Mutch Crescent,False,True,159.5664063238239,,,,,"LINESTRING (-63.172305 46.27335, -63.172432 46.273308, -63.172613 46.273249, -63.172718 46.273214, -63.172745 46.273206, -63.173065 46.2731, -63.173099 46.273089, -63.173232 46.273046, -63.173357 46.273004, -63.173513 46.272953, -63.173582 46.272931, -63.173614 46.272897, -63.173636 46.272874, -63.173618 46.272793, -63.173595 46.272758, -63.173516 46.272634, -63.173437 46.272512)"
5747740391,5747740390,0,606144806,residential,,,Mutch Crescent,False,False,159.56640632382386,,,,,"LINESTRING (-63.173437 46.272512, -63.173516 46.272634, -63.173595 46.272758, -63.173618 46.272793, -63.173636 46.272874, -63.173614 46.272897, -63.173582 46.272931, -63.173513 46.272953, -63.173357 46.273004, -63.173232 46.273046, -63.173099 46.273089, -63.173065 46.2731, -63.172745 46.273206, -63.172718 46.273214, -63.172613 46.273249, -63.172432 46.273308, -63.172305 46.27335)"
5747740402,5747740390,0,606144806,residential,,,Mutch Crescent,False,True,251.5818935018923,,,,,"LINESTRING (-63.170603 46.272255, -63.170504 46.272324, -63.17047 46.27238, -63.170458 46.272399, -63.170476 46.272474, -63.170546 46.272578, -63.170613 46.272678, -63.170683 46.272783, -63.170841 46.273021, -63.170924 46.273145, -63.171015 46.273282, -63.171085 46.273386, -63.171173 46.273519, -63.171226 46.273552, -63.171264 46.273575, -63.171364 46.2736, -63.17142 46.273594, -63.171481 46.273588, -63.171743 46.273512, -63.172077 46.273416, -63.172305 46.27335)"
5757475962,602871416,0,607524539,secondary,,,North River Road,False,False,18.291642276219342,236,,,,"LINESTRING (-63.15359 46.257112, -63.153683 46.257264)"
5757475962,318272486,0,390626832,secondary,,,North River Road,False,True,216.8182318083526,236,,,,"LINESTRING (-63.15359 46.257112, -63.153258 46.25657, -63.153145 46.256385, -63.153141 46.256379, -63.15274 46.255724, -63.152703 46.255663, -63.152461 46.255326)"
5846237226,4471565339,0,618528141,residential,,,Milky Way,True,False,39.58003548203608,,,,,"LINESTRING (-63.179688 46.258647, -63.179818 46.258746, -63.179879 46.258802, -63.18001 46.258924)"
5846237226,5846237248,0,618528143,trunk,2,,,True,False,29.590903579759434,,,roundabout,,"LINESTRING (-63.179688 46.258647, -63.179761 46.258657, -63.179838 46.258654, -63.179912 46.258638, -63.179977 46.258608, -63.180029 46.258568)"
5846237231,9863063255,0,618528143,trunk,2,,,True,False,23.019758310364537,,,roundabout,,"LINESTRING (-63.179829 46.258252, -63.179754 46.258251, -63.179682 46.258263, -63.179615 46.258287, -63.17956 46.258322)"
5846237248,5846237231,0,618528143,trunk,2,,,True,False,45.433674586304015,,,roundabout,,"LINESTRING (-63.180029 46.258568, -63.180051 46.258541, -63.180077 46.258479, -63.180073 46.258414, -63.18004 46.258353, -63.179981 46.258302, -63.179901 46.258267, -63.179829 46.258252)"
5919262296,2100718906,0,480206510,tertiary,,,Falconwood Drive,False,False,221.62499473433544,,,,,"LINESTRING (-63.118604 46.258927, -63.117355 46.258743, -63.116331 46.258584, -63.115789 46.2585)"
5919262296,12863814297,0,1092239141,tertiary,2,,Falconwood Drive,True,False,36.50127465418519,,,,,"LINESTRING (-63.118604 46.258927, -63.118664 46.258937, -63.11871 46.258946, -63.118783 46.258941, -63.118866 46.25894, -63.118928 46.25895, -63.118983 46.258967, -63.11906 46.258993)"
5922311557,2100517625,0,627362037,residential,2,,Lori-Dale Avenue,False,False,72.77154882380047,,,,,"LINESTRING (-63.166981 46.269359, -63.166967 46.269333, -63.166891 46.26922, -63.166839 46.26914, -63.166785 46.269058, -63.166592 46.268762)"
5922311579,2100517669,0,627362042,residential,2,,Julie Court,False,True,28.50754787912888,,,,,"LINESTRING (-63.165584 46.269339, -63.165412 46.269112)"
5922311579,5922311579,0,627362042,residential,2,,Julie Court,False,False,75.62208360389485,,,,,"LINESTRING (-63.165584 46.269339, -63.165533 46.269429, -63.165519 46.26948, -63.165541 46.269531, -63.165584 46.269566, -63.165646 46.269582, -63.165707 46.269577, -63.165751 46.269559, -63.165775 46.26954, -63.165801 46.26951, -63.165794 46.269467, -63.165771 46.269418, -63.165739 46.269392, -63.165671 46.269377, -63.165584 46.269339)"
5922311579,5922311579,1,627362042,residential,2,,Julie Court,False,True,75.62208360389486,,,,,"LINESTRING (-63.165584 46.269339, -63.165671 46.269377, -63.165739 46.269392, -63.165771 46.269418, -63.165794 46.269467, -63.165801 46.26951, -63.165775 46.26954, -63.165751 46.269559, -63.165707 46.269577, -63.165646 46.269582, -63.165584 46.269566, -63.165541 46.269531, -63.165519 46.26948, -63.165533 46.269429, -63.165584 46.269339)"
5933391587,2100519445,0,628486678,residential,,,,False,True,94.12144407474172,,,,,"LINESTRING (-63.16329 46.275123, -63.16329 46.275149, -63.16329 46.275175, -63.163314 46.275254, -63.163339 46.275327, -63.163503 46.275603, -63.163578 46.275728, -63.163595 46.275756, -63.163608 46.275778, -63.163742 46.275897)"
5933391587,5933391587,0,1210696273,residential,,,,False,False,74.95080012236123,,,,,"LINESTRING (-63.16329 46.275123, -63.16324 46.275116, -63.163196 46.275098, -63.163163 46.275071, -63.163144 46.275038, -63.163142 46.275003, -63.163156 46.274969, -63.163185 46.27494, -63.163226 46.274919, -63.163275 46.274909, -63.163326 46.27491, -63.163374 46.274922, -63.163409 46.274941, -63.163435 46.274966, -63.16345 46.274995, -63.163452 46.275026, -63.163441 46.275056, -63.163416 46.275084, -63.163381 46.275106, -63.163337 46.275119, -63.16329 46.275123)"
5933391587,5933391587,1,1210696273,residential,,,,False,True,74.95080012236123,,,,,"LINESTRING (-63.16329 46.275123, -63.163337 46.275119, -63.163381 46.275106, -63.163416 46.275084, -63.163441 46.275056, -63.163452 46.275026, -63.16345 46.274995, -63.163435 46.274966, -63.163409 46.274941, -63.163374 46.274922, -63.163326 46.27491, -63.163275 46.274909, -63.163226 46.274919, -63.163185 46.27494, -63.163156 46.274969, -63.163142 46.275003, -63.163144 46.275038, -63.163163 46.275071, -63.163196 46.275098, -63.16324 46.275116, -63.16329 46.275123)"
5951701024,5951701029,0,"[1183429369, 630265111]",residential,,,"['Pilot Lane', 'Airfield Court']",False,False,269.4646806222264,,,,,"LINESTRING (-63.172675 46.28081, -63.172405 46.280782, -63.172041 46.280812, -63.171793 46.280792, -63.171556 46.280732, -63.17133 46.28065, -63.171155 46.280633, -63.171005 46.280664, -63.17077 46.280739, -63.17138 46.281699)"
5951701029,2100520663,0,28947906,tertiary,,,Royalty Road,False,False,491.4761213266891,,,,,"LINESTRING (-63.17138 46.281699, -63.171883 46.281603, -63.172527 46.281481, -63.173683 46.281262, -63.175189 46.280976, -63.175639 46.28089, -63.176588 46.28071, -63.177547 46.280528)"
5951701029,318268016,0,28947906,tertiary,,,Royalty Road,False,True,169.986291631777,,,,,"LINESTRING (-63.17138 46.281699, -63.171146 46.281743, -63.17109 46.281754, -63.17066 46.281836, -63.169998 46.281961, -63.169696 46.282019, -63.169412 46.282073, -63.169247 46.282104)"
5951701029,5951701024,0,"[1183429369, 630265111]",residential,,,"['Pilot Lane', 'Airfield Court']",False,True,269.4646806222264,,,,,"LINESTRING (-63.17138 46.281699, -63.17077 46.280739, -63.171005 46.280664, -63.171155 46.280633, -63.17133 46.28065, -63.171556 46.280732, -63.171793 46.280792, -63.172041 46.280812, -63.172405 46.280782, -63.172675 46.28081)"
5981595264,2100520803,0,633691904,residential,2,,Essex Crescent,False,True,384.1545487640951,,,,,"LINESTRING (-63.187494 46.284506, -63.187564 46.284357, -63.1876 46.284252, -63.187611 46.284142, -63.187616 46.283733, -63.18764 46.281135, -63.187642 46.281062)"
5981595265,2100520834,0,200064337,residential,2,,Bridget Drive,False,False,408.31113801955956,,,,,"LINESTRING (-63.186147 46.284803, -63.186427 46.284347, -63.186476 46.284242, -63.186516 46.284133, -63.186552 46.283997, -63.186569 46.283852, -63.186572 46.283544, -63.186576 46.283052, -63.186585 46.281486, -63.186578 46.2814, -63.18656 46.28132, -63.186511 46.281187)"
6124700992,2979835678,0,200064378,residential,2,,Hurry Road,False,False,39.29825444941721,,,,,"LINESTRING (-63.175897 46.270921, -63.176032 46.270914, -63.176061 46.270903, -63.176227 46.270851, -63.176373 46.270805)"
6124700992,6124700992,0,654504515,residential,2,,Hurry Road,False,False,71.72694310486501,,,,,"LINESTRING (-63.175897 46.270921, -63.175898 46.270886, -63.175882 46.270853, -63.175852 46.270826, -63.17581 46.270806, -63.175761 46.270798, -63.175711 46.270801, -63.175666 46.270816, -63.17563 46.27084, -63.175607 46.270871, -63.175601 46.270906, -63.175612 46.27094, -63.175638 46.270969, -63.175677 46.270991, -63.175724 46.271003, -63.175775 46.271003, -63.175822 46.270991, -63.175861 46.27097, -63.175884 46.270947, -63.175897 46.270921)"
6124700992,6124700992,1,654504515,residential,2,,Hurry Road,False,True,71.72694310486503,,,,,"LINESTRING (-63.175897 46.270921, -63.175884 46.270947, -63.175861 46.27097, -63.175822 46.270991, -63.175775 46.271003, -63.175724 46.271003, -63.175677 46.270991, -63.175638 46.270969, -63.175612 46.27094, -63.175601 46.270906, -63.175607 46.270871, -63.17563 46.27084, -63.175666 46.270816, -63.175711 46.270801, -63.175761 46.270798, -63.17581 46.270806, -63.175852 46.270826, -63.175882 46.270853, -63.175898 46.270886, -63.175897 46.270921)"
6129845594,6129845594,0,654128822,residential,,,,False,False,56.02814093648358,,,,,"LINESTRING (-63.09803 46.266947, -63.098117 46.266964, -63.098186 46.266971, -63.098246 46.26696, -63.098275 46.266937, -63.098285 46.266907, -63.098276 46.266869, -63.098246 46.266838, -63.098194 46.266828, -63.098126 46.266842, -63.098072 46.266882, -63.09803 46.266947)"
6129845594,6129845594,1,654128822,residential,,,,False,True,56.02814093648358,,,,,"LINESTRING (-63.09803 46.266947, -63.098072 46.266882, -63.098126 46.266842, -63.098194 46.266828, -63.098246 46.266838, -63.098276 46.266869, -63.098285 46.266907, -63.098275 46.266937, -63.098246 46.26696, -63.098186 46.266971, -63.098117 46.266964, -63.09803 46.266947)"
6129845594,312399185,0,654128822,residential,,,,False,True,263.06812302649263,,,,,"LINESTRING (-63.09803 46.266947, -63.097842 46.266947, -63.097731 46.26694, -63.097608 46.266928, -63.097488 46.266907, -63.097316 46.266857, -63.097132 46.266824, -63.09703 46.266816, -63.09689 46.266826, -63.096741 46.266856, -63.096645 46.266856, -63.096585 46.266839, -63.096549 46.266822, -63.096515 46.266799, -63.096378 46.266654, -63.096302 46.266589, -63.096217 46.266524, -63.096132 46.26648, -63.096033 46.266431, -63.095924 46.26637, -63.095786 46.266321, -63.09566 46.266279, -63.095542 46.266248, -63.095431 46.266225, -63.095248 46.266199, -63.094997 46.266162)"
6294243532,311067085,0,"[390626842, 334345341, 390626839]",primary,,50,St Peters Road,False,False,178.1390760405482,,,,,"LINESTRING (-63.118559 46.261026, -63.11847 46.261299, -63.118446 46.261372, -63.118417 46.261463, -63.118384 46.261564, -63.118342 46.261694, -63.118334 46.261718, -63.118316 46.261773, -63.118255 46.261962, -63.118181 46.262189, -63.118051 46.262589)"
6294243532,318528872,0,334345341,primary,,50,St Peters Road,False,True,107.14039973084905,,,,,"LINESTRING (-63.118559 46.261026, -63.118703 46.260581, -63.118729 46.260502, -63.118738 46.260475, -63.118828 46.260198, -63.118846 46.260142, -63.118864 46.260086)"
6294243532,6294243543,0,672147287,residential,,,,False,False,130.4131639764367,,,,,"LINESTRING (-63.118559 46.261026, -63.11847 46.26101, -63.117975 46.260922, -63.117555 46.260819, -63.117428 46.260788, -63.117192 46.26073, -63.117128 46.260715, -63.116949 46.260661)"
6294243543,6294243532,0,672147287,residential,,,,False,True,130.41316397643666,,,,,"LINESTRING (-63.116949 46.260661, -63.117128 46.260715, -63.117192 46.26073, -63.117428 46.260788, -63.117555 46.260819, -63.117975 46.260922, -63.11847 46.26101, -63.118559 46.261026)"
6299902654,1693633634,0,744186241,residential,,,Bolger Drive,False,False,104.24585598818152,,,,,"LINESTRING (-63.105963 46.262852, -63.106026 46.262761, -63.106117 46.262673, -63.106243 46.262615, -63.10711 46.262444)"
6399458585,6399458586,0,683236223,residential,1,,Holmes Lane,False,False,91.08008553410878,,,,,"LINESTRING (-63.111835 46.284533, -63.111317 46.283796)"
6399458585,2100723415,0,200085724,residential,2,,Horseshoe Boulevard,False,False,269.8344680400571,,,,,"LINESTRING (-63.111835 46.284533, -63.111051 46.284794, -63.108833 46.285535, -63.108674 46.28559)"
6399458585,2100723199,0,200085724,residential,2,,Horseshoe Boulevard,False,True,124.4973425698485,,,,,"LINESTRING (-63.111835 46.284533, -63.112577 46.284302, -63.112865 46.284208, -63.113087 46.284129, -63.113199 46.284094, -63.113304 46.284061)"
6399458586,6399458585,0,683236223,residential,1,,Holmes Lane,False,True,91.08008553410878,,,,,"LINESTRING (-63.111317 46.283796, -63.111835 46.284533)"
6399458586,8790165016,0,683236224,residential,1,,Alice Avenue,False,False,270.44355141858495,,,,,"LINESTRING (-63.111317 46.283796, -63.108133 46.284833)"
6399458586,2100723388,0,683236223,residential,1,,Holmes Lane,False,False,330.3581977926312,,,,,"LINESTRING (-63.111317 46.283796, -63.111069 46.2834, -63.111016 46.283354, -63.110946 46.28332, -63.110865 46.283303, -63.11078 46.283304, -63.110698 46.283322, -63.107762 46.284282)"
6399458588,13125330938,0,683236224,residential,1,,Alice Avenue,False,False,9.931822431066031,,,,,"LINESTRING (-63.105988 46.285681, -63.105871 46.285719)"
6399458588,2100723388,0,683236223,residential,1,,Holmes Lane,False,True,263.43687908194255,,,,,"LINESTRING (-63.105988 46.285681, -63.105634 46.285148, -63.105616 46.285088, -63.105629 46.285028, -63.105672 46.284983, -63.105745 46.284946, -63.107762 46.284282)"
6399458588,8790165016,0,683236224,residential,1,,Alice Avenue,False,True,192.3471699467927,,,,,"LINESTRING (-63.105988 46.285681, -63.10704 46.285337, -63.107178 46.285287, -63.107296 46.285225, -63.107375 46.285158, -63.107454 46.28508, -63.107535 46.285027, -63.107648 46.284982, -63.108133 46.284833)"
6402183463,6402183463,0,683520135,residential,,,Hughes Court,False,False,78.4223577269713,,,,,"LINESTRING (-63.110926 46.291389, -63.110908 46.291451, -63.110876 46.291529, -63.11079 46.291564, -63.110713 46.291567, -63.110632 46.291551, -63.110587 46.291492, -63.110587 46.291436, -63.110637 46.291392, -63.110745 46.291376, -63.11084 46.29138, -63.110926 46.291389)"
6402183463,6402183463,1,683520135,residential,,,Hughes Court,False,True,78.4223577269713,,,,,"LINESTRING (-63.110926 46.291389, -63.11084 46.29138, -63.110745 46.291376, -63.110637 46.291392, -63.110587 46.291436, -63.110587 46.291492, -63.110632 46.291551, -63.110713 46.291567, -63.11079 46.291564, -63.110876 46.291529, -63.110908 46.291451, -63.110926 46.291389)"
6402183463,493457379,0,683520135,residential,,,Hughes Court,False,True,124.53259120042259,,,,,"LINESTRING (-63.110926 46.291389, -63.111038 46.291343, -63.111134 46.291258, -63.111167 46.291157, -63.11083 46.290435, -63.110804 46.290378)"
6402183475,6402183475,0,683520136,residential,,,Amanda Drive,False,False,71.28463554701212,,,,,"LINESTRING (-63.111318 46.29211, -63.111328 46.292169, -63.111319 46.292211, -63.111287 46.292238, -63.111236 46.292253, -63.111169 46.292261, -63.111115 46.29225, -63.111068 46.292228, -63.111048 46.292196, -63.111034 46.29216, -63.111043 46.292129, -63.111061 46.292098, -63.111094 46.292074, -63.111148 46.292063, -63.111197 46.292063, -63.111246 46.292072, -63.111318 46.29211)"
